action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
3,170.0,5,1,1,3,1,35004.0,1,3,1,109000.0,650,2326.0,2063.0,11.699999809265137,6844.0,111.83999633789062,10524
3,60.0,5,1,3,2,1,35614.0,1,3,1,71300.0,10,2649.0,1753.0,31.1299991607666,6978.0,103.5999984741211,7088
3,116.0,5,1,1,1,1,35614.0,1,3,1,71300.0,171,1739.0,1206.0,54.95000076293945,6842.0,99.1500015258789,7471
3,41.0,2,1,1,3,1,35614.0,1,3,1,71300.0,200,566.0,33.0,92.58000183105467,3812.0,40.310001373291016,3614
1,77.0,2,1,1,1,2,35614.0,1,2,1,71300.0,417,420.0,359.0,99.5,1387.0,78.86000061035156,10078
1,85.0,5,2,1,1,1,35614.0,1,3,1,71300.0,140,1608.0,1954.0,32.54999923706055,6193.0,102.33999633789062,308
1,93.0,5,2,1,3,1,35004.0,1,3,1,109000.0,302,1953.0,1810.0,17.850000381469727,6353.0,110.52999877929688,7032
1,175.0,5,1,1,3,1,10580.0,1,3,1,82700.0,195,1816.0,1307.0,7.079999923706055,4151.0,98.58999633789062,6095
1,85.0,6,3,1,3,1,20524.0,1,3,1,95200.0,45,1794.0,1215.0,10.460000038146973,3823.0,85.43000030517578,3790
1,70.0,5,1,1,1,3,35004.0,1,3,1,109000.0,160,729.0,632.0,26.600000381469727,2316.0,88.94000244140625,9946
1,48.0,5,1,1,3,1,35614.0,1,3,1,71300.0,108,1508.0,1285.0,44.77999877929688,5397.0,107.25,7102
1,13.0,5,1,3,2,1,13780.0,1,3,1,66400.0,5,2044.0,1210.0,12.890000343322754,4337.0,89.91999816894531,8803
1,87.0,2,2,1,1,1,35004.0,1,2,1,109000.0,220,1885.0,1769.0,12.850000381469728,5720.0,101.83000183105467,28
1,226.0,2,1,1,1,1,40380.0,1,3,1,69700.0,280,1779.0,1647.0,19.540000915527344,5415.0,236.5200042724609,7983
3,14.0,5,1,1,3,1,35004.0,1,3,1,109000.0,367,1840.0,1170.0,30.26000022888184,4788.0,73.94000244140625,9566
1,24.0,5,2,1,3,1,46540.0,1,3,1,63000.0,40,1039.0,437.0,56.119998931884766,2860.0,62.560001373291016,5709
1,223.0,5,1,1,3,1,35614.0,1,3,1,71300.0,387,51.0,633.0,25.549999237060547,1875.0,205.2700042724609,1063
3,70.0,5,1,1,3,1,35004.0,1,3,1,109000.0,320,1715.0,1298.0,15.229999542236328,4991.0,101.88999938964844,4429
3,94.0,6,1,1,2,1,35004.0,1,3,1,109000.0,200,1656.0,1570.0,78.41999816894531,7508.0,71.87000274658203,10049
1,51.0,5,2,1,1,2,35004.0,1,3,1,109000.0,214,1423.0,1191.0,75.56999969482422,6415.0,75.08999633789062,5411
1,68.0,3,1,1,2,1,35614.0,1,3,1,71300.0,312,854.0,587.0,85.69999694824219,2392.0,113.7699966430664,5293
1,72.0,5,1,1,1,1,20524.0,1,3,1,95200.0,212,789.0,636.0,19.76000022888184,2085.0,84.5199966430664,10580
3,13.0,5,2,3,2,1,46540.0,1,3,1,63000.0,3,961.0,382.0,7.090000152587891,2044.0,46.61000061035156,5326
3,96.0,5,2,1,3,1,35004.0,2,3,1,109000.0,500,2991.0,1096.0,8.069999694824219,2392.0,76.2699966430664,6230
1,200.0,5,1,1,1,1,35614.0,1,3,1,71300.0,612,739.0,167.0,97.58999633789062,4227.0,50.29999923706055,3498
1,151.0,3,1,1,1,3,35004.0,1,2,1,109000.0,362,1553.0,1295.0,76.88999938964844,5357.0,87.68000030517578,7870
3,50.0,5,1,1,3,1,35004.0,1,3,1,109000.0,165,2049.0,1752.0,24.489999771118164,6562.0,84.63999938964844,8292
1,132.0,6,1,1,2,1,27060.0,2,3,1,77200.0,100,2466.0,1355.0,29.56999969482422,6209.0,147.97999572753906,11341
1,30.0,5,2,1,1,1,15380.0,1,2,1,69000.0,66,3226.0,2357.0,7.050000190734863,8241.0,137.91000366210938,3521
1,82.0,5,1,1,1,2,35004.0,1,2,1,109000.0,373,2566.0,1914.0,38.54999923706055,7562.0,80.26000213623047,11251
1,919.0,5,1,1,1,1,35614.0,2,3,1,71300.0,1036,148.0,905.0,19.96999931335449,7169.0,267.2799987792969,8153
3,132.0,6,3,2,2,1,35614.0,1,3,1,71300.0,50,3098.0,2696.0,30.059999465942383,9508.0,147.32000732421875,5270
3,84.0,6,3,1,3,1,35614.0,1,3,1,71300.0,403,623.0,322.0,97.4499969482422,1925.0,75.29000091552734,7842
1,200.0,5,1,1,1,1,35004.0,1,3,1,109000.0,432,1670.0,1500.0,7.130000114440918,4797.0,144.5399932861328,1664
1,89.0,3,2,1,1,1,35004.0,1,1,1,109000.0,329,1769.0,1235.0,32.470001220703125,6803.0,76.31999969482422,11021
1,64.0,5,2,1,1,1,15380.0,1,2,1,69000.0,124,2442.0,2430.0,11.8100004196167,6858.0,157.97000122070312,5284
1,34.0,2,2,1,1,1,35614.0,1,3,1,71300.0,170,681.0,491.0,39.84999847412109,1945.0,94.87999725341795,4909
1,987.0,5,1,1,3,1,35614.0,1,3,1,71300.0,425,95.0,1942.0,18.82999992370605,9039.0,302.7300109863281,3953
1,328.0,5,1,1,3,1,35004.0,1,3,1,109000.0,390,3360.0,1635.0,27.57999992370605,4794.0,80.22000122070312,2082
3,68.0,5,2,1,3,1,45060.0,1,3,1,68500.0,75,2048.0,1418.0,3.650000095367432,4854.0,88.68000030517578,929
3,118.0,6,2,1,3,1,35614.0,1,3,1,71300.0,576,1167.0,1433.0,23.649999618530277,5036.0,216.2700042724609,309
3,52.0,5,2,1,3,2,46540.0,1,3,1,63000.0,74,525.0,435.0,14.600000381469728,3117.0,141.63999938964844,792
1,37.0,5,2,1,1,1,15380.0,1,3,1,69000.0,103,2599.0,1704.0,6.75,6759.0,94.97000122070312,4614
1,44.0,5,2,1,1,1,45060.0,1,2,1,68500.0,140,1840.0,1724.0,3.660000085830689,4449.0,131.3800048828125,2053
1,75.0,5,1,1,3,1,35004.0,1,3,1,109000.0,255,1867.0,1650.0,30.26000022888184,5852.0,89.30000305175781,11116
1,110.0,5,2,1,3,1,10580.0,1,3,1,82700.0,107,2237.0,1872.0,11.239999771118164,6061.0,137.13999938964844,10775
3,119.0,5,1,1,3,1,35614.0,2,3,1,71300.0,333,2318.0,2020.0,13.399999618530272,6372.0,138.61000061035156,5302
1,189.0,5,1,1,2,1,35614.0,1,3,1,71300.0,260,1386.0,1159.0,7.150000095367432,3246.0,188.3999938964844,7202
3,169.0,5,1,1,3,1,35004.0,1,3,1,109000.0,415,1953.0,1810.0,17.850000381469727,6353.0,110.52999877929688,1035
1,164.0,5,1,1,3,1,35614.0,1,3,1,71300.0,436,833.0,804.0,15.380000114440918,2842.0,254.92999267578125,2977
3,50.0,5,1,1,3,1,45060.0,1,3,1,68500.0,50,1650.0,1145.0,6.53000020980835,3877.0,128.0399932861328,2296
1,62.0,5,2,1,1,1,15380.0,1,2,1,69000.0,145,2798.0,2249.0,9.1899995803833,6684.0,132.55999755859375,4057
3,86.0,2,1,1,1,1,35614.0,2,2,1,71300.0,150,955.0,1058.0,91.87000274658205,6887.0,71.80000305175781,6306
1,247.0,5,1,1,1,1,10580.0,1,2,1,82700.0,548,1040.0,897.0,8.0,2863.0,101.56999969482422,520
1,114.0,6,1,1,1,1,35614.0,1,3,1,71300.0,386,1208.0,900.0,34.619998931884766,4003.0,128.8800048828125,10230
1,114.0,3,1,1,3,1,35614.0,1,3,1,71300.0,390,1068.0,533.0,99.52999877929688,3438.0,100.98999786376952,6340
1,155.0,2,2,1,1,1,35614.0,1,3,1,71300.0,656,466.0,419.0,54.97999954223633,1326.0,192.72999572753903,2854
1,170.0,5,2,1,1,1,35614.0,2,1,1,71300.0,375,754.0,700.0,28.059999465942383,2302.0,171.6999969482422,6498
1,166.0,5,1,1,1,1,35614.0,1,2,1,71300.0,488,1889.0,1725.0,10.359999656677246,6267.0,231.97999572753903,5466
3,132.0,5,1,1,2,1,35004.0,1,3,1,109000.0,50,1953.0,1810.0,17.850000381469727,6353.0,110.52999877929688,2481
1,48.0,5,1,1,1,1,40380.0,1,3,1,69700.0,140,2568.0,2148.0,18.649999618530277,6467.0,94.44000244140624,1390
1,64.0,5,1,1,1,1,21300.0,1,3,1,64300.0,111,1299.0,880.0,6.360000133514404,3068.0,79.94000244140625,7970
1,130.0,5,1,1,3,1,35004.0,1,3,1,109000.0,250,1678.0,1668.0,7.75,5159.0,154.6699981689453,34
1,72.0,5,2,3,2,1,40380.0,1,3,1,69700.0,30,2367.0,1917.0,21.0,7666.0,114.5999984741211,10804
1,54.0,5,2,1,1,1,45060.0,1,3,1,68500.0,79,1829.0,1195.0,5.340000152587891,4977.0,95.97000122070312,7592
3,40.0,3,2,2,3,1,35614.0,1,3,1,71300.0,19,1561.0,939.0,96.56999969482422,5503.0,107.55999755859376,712
1,83.0,5,2,1,1,1,45060.0,1,2,1,68500.0,176,704.0,614.0,2.25,1863.0,110.30999755859376,10734
3,67.0,3,2,1,1,2,35004.0,1,3,1,109000.0,264,1664.0,1385.0,39.59999847412109,5286.0,106.66000366210938,6115
1,67.0,2,1,1,1,1,35614.0,1,3,1,71300.0,170,1361.0,423.0,98.54000091552734,7527.0,62.68999862670898,9032
1,125.0,5,2,1,1,2,35004.0,1,3,1,109000.0,375,2239.0,1964.0,8.579999923706055,6492.0,112.94000244140624,4268
1,250.0,5,1,1,1,1,35004.0,2,3,1,109000.0,274,1860.0,1496.0,17.729999542236328,6592.0,102.16999816894533,10748
1,184.0,5,1,1,1,1,35004.0,1,1,1,109000.0,504,1544.0,1437.0,10.399999618530272,4864.0,126.27999877929688,4111
1,86.0,3,1,1,1,2,35614.0,1,3,1,71300.0,328,636.0,683.0,69.02999877929688,2267.0,111.2300033569336,7722
1,48.0,5,2,2,3,1,46540.0,1,3,1,63000.0,24,1408.0,433.0,19.790000915527344,3815.0,76.7699966430664,4280
3,112.0,3,1,1,1,2,35614.0,1,3,1,71300.0,423,507.0,427.0,99.20999908447266,1521.0,149.22999572753906,11400
1,56.0,5,1,1,2,1,35004.0,1,3,1,109000.0,175,1024.0,978.0,13.760000228881836,3227.0,101.5999984741211,11475
1,149.0,5,1,1,3,1,35614.0,1,3,1,71300.0,800,1410.0,811.0,33.5,4976.0,181.3000030517578,4228
1,335.0,5,1,1,1,1,35004.0,1,3,1,109000.0,794,1224.0,1084.0,17.020000457763672,3620.0,128.80999755859375,2456
3,69.0,5,1,1,1,2,35004.0,1,2,1,109000.0,270,1416.0,759.0,21.18000030517578,2752.0,82.55999755859375,5265
1,150.0,5,1,1,1,1,45060.0,1,2,1,68500.0,173,1283.0,881.0,3.319999933242798,2592.0,171.5500030517578,11733
3,50.0,3,2,1,1,1,35614.0,1,3,1,71300.0,50,1744.0,1621.0,14.93000030517578,3752.0,154.19000244140625,136
1,140.0,5,1,1,3,1,40380.0,1,3,1,69700.0,150,3727.0,3415.0,6.5,10803.0,165.8800048828125,9699
1,305.0,5,1,1,1,1,35614.0,1,3,1,71300.0,952,155.0,2008.0,20.0,10820.0,287.6000061035156,2333
1,83.0,5,1,1,3,1,20524.0,1,3,1,95200.0,256,1989.0,1435.0,8.859999656677246,4312.0,104.5500030517578,9086
1,106.0,3,2,1,3,1,10580.0,1,3,1,82700.0,164,707.0,622.0,14.859999656677246,2227.0,145.0,324
3,106.0,5,1,1,1,2,10580.0,1,2,1,82700.0,293,1203.0,1073.0,6.059999942779541,3232.0,134.9600067138672,4819
3,40.0,3,1,3,2,1,35614.0,1,3,1,71300.0,100,1449.0,891.0,94.87000274658205,4853.0,128.07000732421875,1532
1,107.0,5,1,1,1,1,35614.0,1,3,1,71300.0,544,848.0,350.0,30.739999771118164,2388.0,118.16999816894533,9761
1,86.0,6,3,1,1,2,35614.0,1,3,1,71300.0,483,882.0,850.0,59.18000030517578,4414.0,100.37000274658205,3372
3,62.0,5,2,1,2,1,35614.0,1,3,1,71300.0,295,609.0,623.0,10.020000457763672,1666.0,117.1999969482422,4814
1,232.0,6,3,1,1,3,20524.0,1,1,1,95200.0,503,2324.0,1878.0,15.43000030517578,6243.0,100.37999725341795,6790
1,105.0,5,1,1,1,1,46540.0,1,3,1,63000.0,80,1137.0,940.0,4.420000076293945,2852.0,101.11000061035156,2196
1,66.0,5,1,2,2,1,35004.0,1,3,1,109000.0,20,1722.0,1611.0,29.530000686645508,4629.0,101.2699966430664,526
1,68.0,5,2,1,1,1,35614.0,1,1,1,71300.0,144,47.0,301.0,57.06999969482422,9723.0,118.97000122070312,509
3,160.0,5,1,1,3,1,35004.0,1,3,1,109000.0,565,2053.0,1887.0,7.21999979019165,6838.0,148.47999572753906,1565
1,212.0,5,2,1,1,1,35614.0,1,1,1,71300.0,275,43.0,3333.0,19.479999542236328,9350.0,298.7799987792969,7109
1,191.0,3,1,1,1,2,35614.0,1,3,1,71300.0,412,812.0,479.0,96.13999938964844,2303.0,101.97000122070312,8641
3,30.0,5,1,1,1,2,15380.0,1,2,1,69000.0,121,2467.0,2155.0,12.779999732971191,7400.0,118.5500030517578,1452
3,52.0,2,1,1,3,1,35614.0,1,3,1,71300.0,195,473.0,328.0,68.97000122070312,1795.0,98.41999816894533,6416
1,146.0,6,3,1,1,1,45060.0,1,3,1,68500.0,212,1345.0,1261.0,4.809999942779541,3407.0,129.13999938964844,10913
1,54.0,5,2,1,1,2,40380.0,1,2,1,69700.0,167,2001.0,1881.0,6.170000076293945,5576.0,143.99000549316406,1764
3,321.0,5,1,1,3,1,35004.0,2,3,1,109000.0,585,2390.0,2127.0,8.079999923706055,6941.0,129.57000732421875,9370
1,52.0,5,2,3,2,1,45060.0,1,3,1,68500.0,3,938.0,862.0,6.75,2295.0,100.37000274658205,6136
1,57.0,5,2,1,2,1,28740.0,1,3,1,75200.0,60,1988.0,824.0,9.770000457763672,2539.0,75.66000366210938,16
3,15.0,5,1,1,1,2,10580.0,1,3,1,82700.0,244,681.0,450.0,5.28000020980835,1781.0,72.30000305175781,10811
1,455.0,5,1,1,1,1,40380.0,1,3,1,69700.0,214,1157.0,432.0,61.72999954223633,2963.0,87.02999877929688,6846
1,159.0,5,2,1,1,1,20524.0,1,3,1,95200.0,333,1074.0,746.0,11.670000076293944,2657.0,105.04000091552734,3972
1,113.0,6,2,1,3,2,35614.0,1,3,1,71300.0,350,2254.0,1963.0,17.270000457763672,6467.0,179.52999877929688,7777
1,122.0,5,1,1,3,1,35004.0,1,3,1,109000.0,450,1361.0,1242.0,25.549999237060547,5726.0,95.4000015258789,11198
3,881.0,2,1,1,3,1,35614.0,2,3,1,71300.0,330,180.0,149.0,46.27999877929688,1076.0,107.6500015258789,8777
3,41.0,6,3,1,1,1,35614.0,1,2,1,71300.0,90,1613.0,1415.0,28.84000015258789,5124.0,148.07000732421875,4009
1,58.0,5,2,1,3,1,35004.0,1,3,1,109000.0,110,1682.0,1119.0,39.0,6887.0,88.30999755859375,8935
1,105.0,5,1,1,1,1,35614.0,1,3,1,71300.0,472,893.0,295.0,14.06999969482422,4939.0,46.95000076293945,6808
1,55.0,5,2,1,1,2,15380.0,1,2,1,69000.0,206,1393.0,678.0,28.84000015258789,3027.0,128.60000610351562,9234
1,30.0,5,1,1,3,2,35614.0,1,3,1,71300.0,313,1870.0,1493.0,10.630000114440918,5323.0,163.0399932861328,8903
1,55.0,5,1,1,3,1,35614.0,1,3,1,71300.0,192,1886.0,1170.0,48.380001068115234,5583.0,102.30999755859376,9935
1,30.0,5,1,1,1,1,20524.0,1,3,1,95200.0,72,2185.0,1604.0,26.940000534057617,7124.0,75.77999877929688,6097
1,822.0,5,1,1,1,1,35614.0,1,3,1,71300.0,3000,136.0,1336.0,17.229999542236328,6624.0,300.5199890136719,1637
1,75.0,5,1,3,2,1,40380.0,1,3,1,69700.0,5,1800.0,1449.0,4.829999923706055,4746.0,102.05999755859376,8266
1,74.0,5,2,1,1,1,35614.0,1,3,1,71300.0,300,609.0,297.0,83.87000274658203,3299.0,35.029998779296875,5800
1,126.0,5,1,1,3,1,35004.0,2,3,1,109000.0,221,2268.0,2049.0,21.38999938964844,6829.0,100.4800033569336,6154
1,2275.0,6,3,1,2,1,35004.0,2,3,1,109000.0,4000,2843.0,1110.0,29.65999984741211,3109.0,96.31999969482422,10239
1,141.0,5,1,1,1,1,35614.0,1,3,1,71300.0,122,223.0,780.0,42.04999923706055,5474.0,91.01000213623048,9518
3,350.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1300,1642.0,1508.0,16.420000076293945,5626.0,318.1199951171875,7292
1,42.0,5,2,1,3,2,35614.0,1,3,1,71300.0,189,2190.0,1776.0,12.4399995803833,6300.0,175.3300018310547,1015
1,108.0,5,1,1,1,1,35004.0,1,2,1,109000.0,404,2172.0,2097.0,12.550000190734863,7381.0,110.37000274658205,11155
1,666.0,5,1,1,1,1,35614.0,1,3,1,71300.0,2063,155.0,2008.0,20.0,10820.0,287.6000061035156,8992
3,33.0,6,2,3,2,1,35614.0,1,3,1,71300.0,6,462.0,201.0,97.83999633789062,5318.0,41.02999877929688,5816
3,20.0,5,2,3,2,1,40380.0,1,3,1,69700.0,3,1639.0,892.0,18.43000030517578,3619.0,67.30999755859375,4270
3,227.0,5,1,1,3,1,35004.0,2,3,1,109000.0,378,3556.0,1197.0,20.51000022888184,3326.0,76.4800033569336,3347
1,80.0,2,2,1,3,1,35004.0,1,3,1,109000.0,155,1458.0,860.0,64.18000030517578,5171.0,57.93999862670898,3749
1,226.0,5,2,1,3,2,35004.0,1,3,1,109000.0,451,1361.0,1242.0,25.549999237060547,5726.0,95.4000015258789,7702
1,65.0,5,2,3,2,1,40380.0,1,3,1,69700.0,20,2012.0,1141.0,18.299999237060547,4644.0,85.47000122070312,4092
1,79.0,5,2,1,1,1,35614.0,1,3,1,71300.0,268,770.0,246.0,46.720001220703125,4065.0,81.5,4538
1,145.0,5,1,1,1,1,40380.0,1,2,1,69700.0,234,2242.0,1866.0,24.700000762939453,6583.0,119.69000244140624,11671
3,62.0,5,2,1,3,1,35004.0,1,3,1,109000.0,210,2034.0,1923.0,7.099999904632568,6618.0,111.26000213623048,6113
1,50.0,5,1,1,3,1,35004.0,1,3,1,109000.0,73,1309.0,1065.0,43.77999877929688,3901.0,119.70999908447266,10614
1,58.0,5,2,1,1,4,10580.0,1,2,1,82700.0,168,1127.0,657.0,3.740000009536743,1843.0,92.5500030517578,4362
1,1855.0,6,1,1,1,1,35614.0,2,2,1,71300.0,770,121.0,2959.0,13.75,12774.0,262.32000732421875,4339
1,114.0,2,1,1,1,1,35004.0,1,2,1,109000.0,302,2107.0,2098.0,24.25,6803.0,98.86000061035156,2908
1,139.0,5,2,1,1,1,35004.0,1,3,1,109000.0,388,1016.0,1002.0,15.0,3180.0,148.5800018310547,407
1,106.0,5,2,1,3,1,35004.0,1,3,1,109000.0,213,1656.0,1570.0,78.41999816894531,7508.0,71.87000274658203,215
3,200.0,5,1,1,3,1,35614.0,1,3,1,71300.0,866,28.0,203.0,23.979999542236328,4274.0,244.72000122070312,6746
3,46.0,5,2,1,2,1,40380.0,1,3,2,69700.0,35,2031.0,1478.0,14.130000114440918,5922.0,104.36000061035156,1264
1,46.0,5,1,1,1,1,15380.0,1,2,1,69000.0,81,2611.0,2200.0,4.119999885559082,6799.0,93.2699966430664,8951
3,49.0,5,1,1,1,1,10580.0,1,3,1,82700.0,108,2510.0,2102.0,10.859999656677246,7341.0,118.94000244140624,6402
1,170.0,5,1,1,3,1,35004.0,1,3,1,109000.0,354,509.0,479.0,19.57999992370605,1420.0,130.80999755859375,6445
3,69.0,5,2,1,1,1,35004.0,1,3,1,109000.0,284,1087.0,999.0,57.81999969482422,3362.0,123.62000274658205,10791
3,39.0,2,1,1,3,1,35004.0,1,3,1,109000.0,230,1061.0,971.0,42.09000015258789,3545.0,90.33999633789062,9286
1,64.0,2,1,1,1,1,20524.0,1,3,1,95200.0,184,1465.0,1432.0,20.82999992370605,4531.0,115.83999633789062,4517
3,83.0,5,1,1,1,1,35004.0,1,3,1,109000.0,200,2153.0,2163.0,15.399999618530272,6482.0,126.87999725341795,3064
1,52.0,5,1,1,1,1,35614.0,1,3,1,71300.0,300,844.0,692.0,97.61000061035156,2093.0,94.69000244140624,2621
1,266.0,5,1,1,3,1,35614.0,2,3,1,71300.0,405,459.0,1567.0,13.979999542236328,6380.0,367.6099853515625,2477
1,108.0,5,1,1,1,1,35004.0,1,2,1,109000.0,288,911.0,716.0,82.69999694824219,3751.0,81.13999938964844,5213
1,43.0,5,2,1,1,1,15380.0,1,2,1,69000.0,105,1113.0,463.0,11.039999961853027,2373.0,87.94999694824219,6049
1,50.0,5,1,1,1,1,10580.0,1,3,1,82700.0,150,2207.0,1820.0,15.40999984741211,9372.0,134.25,457
3,50.0,5,2,1,1,1,35004.0,1,3,1,109000.0,210,1327.0,900.0,15.90999984741211,3772.0,107.9499969482422,10937
1,33.0,5,1,3,2,1,27060.0,1,3,2,77200.0,10,2099.0,1552.0,6.760000228881836,5033.0,79.16000366210938,8349
3,97.0,5,1,1,1,1,35614.0,1,3,1,71300.0,350,496.0,306.0,9.779999732971191,2126.0,86.75,6271
1,78.0,6,3,1,3,3,35614.0,1,3,1,71300.0,336,528.0,366.0,58.84000015258789,1686.0,147.2100067138672,8451
1,92.0,5,1,3,2,1,48060.0,1,3,2,57200.0,15,4672.0,1896.0,13.329999923706056,6930.0,111.76000213623048,7667
3,32.0,5,1,1,1,1,40380.0,1,3,1,69700.0,65,1020.0,763.0,25.88999938964844,2916.0,66.12999725341797,8808
1,68.0,5,1,1,1,1,40380.0,1,1,1,69700.0,119,2022.0,1763.0,19.32999992370605,5519.0,100.41999816894533,4412
1,158.0,6,1,1,3,1,35614.0,1,3,1,71300.0,375,2096.0,1887.0,21.56999969482422,6325.0,195.6699981689453,5812
1,358.0,5,1,1,1,1,35004.0,2,3,1,109000.0,995,3360.0,1635.0,27.57999992370605,4794.0,80.22000122070312,6249
1,89.0,6,3,1,3,1,35614.0,1,3,1,71300.0,389,1453.0,1086.0,58.34000015258789,3944.0,142.8000030517578,6
1,177.0,5,1,1,1,3,15380.0,1,3,1,69000.0,255,2280.0,1870.0,3.690000057220459,5985.0,103.88999938964844,10191
1,196.0,2,1,1,1,1,35614.0,1,3,1,71300.0,1050,802.0,350.0,98.43000030517578,4763.0,53.72999954223633,1213
1,102.0,5,1,1,1,2,40380.0,1,1,1,69700.0,193,1218.0,615.0,70.44000244140625,2963.0,80.37000274658203,4145
1,170.0,3,2,1,1,2,35614.0,1,2,1,71300.0,588,863.0,333.0,98.76000213623048,2907.0,59.79999923706055,331
1,155.0,5,1,1,1,1,35614.0,1,2,1,71300.0,300,468.0,388.0,37.11000061035156,1687.0,143.16000366210938,2018
1,109.0,5,2,1,3,1,13780.0,1,3,1,66400.0,50,2140.0,1717.0,4.730000019073486,5857.0,103.5199966430664,10606
1,119.0,5,1,1,3,1,35614.0,1,3,1,71300.0,416,2361.0,1929.0,21.170000076293945,7019.0,209.6000061035156,8693
3,122.0,5,1,1,3,1,35614.0,1,3,1,71300.0,420,1857.0,2032.0,17.139999389648438,6413.0,240.22000122070312,3983
1,53.0,5,2,1,3,1,35614.0,1,3,1,71300.0,120,1526.0,1461.0,33.88999938964844,4098.0,162.66000366210938,4301
1,149.0,6,1,1,3,1,35004.0,1,3,1,109000.0,280,3115.0,2815.0,31.950000762939453,8009.0,183.55999755859372,1183
1,63.0,5,2,1,1,2,35614.0,1,3,1,71300.0,366,848.0,239.0,97.77999877929688,5094.0,43.2400016784668,7843
3,59.0,5,1,1,3,2,20524.0,1,3,1,95200.0,268,543.0,622.0,33.959999084472656,2588.0,110.83000183105467,961
3,60.0,3,1,3,2,1,35614.0,1,3,1,71300.0,2,1754.0,1553.0,27.280000686645508,5018.0,118.7300033569336,11356
1,140.0,5,1,1,1,2,35614.0,1,3,1,71300.0,687,234.0,1277.0,44.65999984741211,5369.0,87.37999725341797,8578
1,1114.0,5,1,1,3,1,35614.0,1,3,1,71300.0,970,363.0,1151.0,36.97999954223633,4481.0,149.33999633789062,7939
1,71.0,5,1,1,2,1,35004.0,1,3,1,109000.0,120,1604.0,1359.0,16.030000686645508,4940.0,109.02999877929688,10680
1,134.0,5,1,1,1,3,35004.0,1,3,1,109000.0,383,1578.0,1801.0,6.710000038146973,5367.0,97.7699966430664,2870
1,90.0,5,1,1,1,1,35004.0,1,2,1,109000.0,173,955.0,1344.0,31.3700008392334,5177.0,89.33999633789062,2730
1,103.0,6,1,1,3,1,35614.0,1,3,1,71300.0,429,1980.0,1594.0,10.149999618530272,5823.0,171.85000610351562,4422
3,108.0,3,2,1,1,2,35614.0,1,2,1,71300.0,511,1803.0,534.0,98.0500030517578,8938.0,46.560001373291016,6910
1,100.0,5,2,1,1,1,10580.0,1,3,1,82700.0,236,2894.0,2367.0,11.140000343322754,7792.0,144.72999572753906,9175
3,22.0,2,2,1,1,1,35614.0,2,3,1,71300.0,450,1104.0,304.0,93.70999908447266,5068.0,58.38999938964844,8254
3,80.0,5,1,1,3,1,35004.0,1,3,1,109000.0,580,2053.0,1887.0,7.21999979019165,6838.0,148.47999572753906,3393
3,78.0,5,1,1,3,1,35614.0,2,3,1,71300.0,600,349.0,108.0,80.08999633789062,4163.0,33.720001220703125,5630
1,105.0,5,2,2,2,1,10580.0,1,3,1,82700.0,10,1171.0,975.0,9.199999809265137,3869.0,116.01000213623048,11359
3,2761.0,6,3,1,3,1,35614.0,1,3,1,71300.0,5000,56.0,1098.0,20.670000076293945,10590.0,215.7700042724609,3518
1,115.0,5,1,1,3,1,35614.0,2,3,1,71300.0,195,101.0,99.0,90.79000091552734,7917.0,43.13999938964844,11124
1,456.0,5,1,1,3,1,35614.0,1,3,1,71300.0,840,456.0,401.0,35.84000015258789,4085.0,64.80999755859375,4645
3,48.0,5,2,1,3,1,35614.0,1,3,1,71300.0,250,1133.0,434.0,56.33000183105469,4179.0,79.11000061035156,4599
1,163.0,5,1,1,3,1,40380.0,1,3,1,69700.0,168,860.0,787.0,5.679999828338623,2076.0,128.8000030517578,5304
1,385.0,5,1,1,3,1,35004.0,1,3,1,109000.0,536,1860.0,1496.0,17.729999542236328,6592.0,102.16999816894533,1373
1,542.0,5,1,1,1,1,35614.0,2,3,1,71300.0,348,218.0,1303.0,16.90999984741211,6564.0,292.25,6194
1,48.0,5,2,1,1,1,24020.0,1,2,1,65400.0,205,2849.0,2026.0,4.130000114440918,7387.0,94.5199966430664,10329
1,136.0,5,1,1,1,2,35004.0,1,2,1,109000.0,253,1837.0,1919.0,54.11000061035156,5439.0,109.06999969482422,8009
3,98.0,5,1,1,1,1,35614.0,1,3,1,71300.0,150,2745.0,2586.0,38.9900016784668,8357.0,134.82000732421875,147
1,46.0,5,2,1,3,1,13780.0,1,3,1,66400.0,62,2000.0,1739.0,2.859999895095825,5000.0,114.79000091552734,3389
1,97.0,6,3,1,3,1,35614.0,1,3,1,71300.0,107,298.0,627.0,53.869998931884766,2972.0,91.29000091552734,7168
3,58.0,5,2,1,3,1,40380.0,1,3,1,69700.0,159,1354.0,1070.0,22.729999542236328,4431.0,115.04000091552734,9205
1,324.0,5,1,1,1,1,35004.0,2,3,1,109000.0,326,1621.0,1408.0,8.59000015258789,4249.0,106.1500015258789,3397
1,258.0,5,1,1,1,1,28740.0,1,3,1,75200.0,238,2033.0,1395.0,7.159999847412109,4276.0,90.95999908447266,2385
1,121.0,5,1,1,3,1,35004.0,1,3,1,109000.0,183,1494.0,1123.0,23.149999618530277,4847.0,79.38999938964844,7136
